best_dj2_step0_poor5rich5
eval_cnt fitness r/i/p
46620 7.590143299228144e-14 r
46691 7.587841177462342e-14 r
46782 7.58099641363588e-14 r
46852 7.576560930301622e-14 r
46923 7.576112277189268e-14 r
47014 7.575914582014358e-14 r
47084 7.573555638588063e-14 r
47175 7.568358151354333e-14 r
47246 7.566371550007162e-14 r
47317 7.561877703990242e-14 r
47397 7.560578820128544e-14 r
47468 7.559038343432312e-14 r
47539 7.553434968840552e-14 r
47609 7.551462168733446e-14 r
47710 7.547850629608977e-14 r
47781 7.546885364233666e-14 r
47861 7.54535254495184e-14 r
47932 7.543597184166945e-14 r
48023 7.537015964119549e-14 r
48104 7.536015503158774e-14 r
48174 7.533564432955295e-14 r
48245 7.533312624238112e-14 r
48326 7.528487106900654e-14 r
48396 7.523141525570598e-14 r
48477 7.517987894313391e-14 r
48548 7.515149079348446e-14 r
48628 7.512075435403506e-14 r
48719 7.510330768233598e-14 r
48790 7.5093714939876e-14 r
48901 7.506525086871088e-14 r
48971 7.504364368952576e-14 r
49062 7.501927349614015e-14 r
49143 7.499904479088933e-14 r
49244 7.493973660794277e-14 r
49315 7.488001675771269e-14 r
49415 7.48498640875938e-14 r
49506 7.482192218465381e-14 r
49577 7.479606213645293e-14 r
49648 7.477229273624663e-14 r
49728 7.47694315147117e-14 r
49788 5.087259326741163e-14 r
49859 5.086205120808733e-14 r
49981 5.082719833621574e-14 r
50071 5.07994221074466e-14 r
50162 5.0766505397123894e-14 r
50243 5.0728921634783087e-14 r
50314 5.0713750888438596e-14 r
50384 5.068015285770038e-14 r
50455 5.067110245403113e-14 r
50525 5.06596855452796e-14 r
50596 5.062394913977228e-14 r
50707 5.0576107715306275e-14 r
50788 5.0571034648207936e-14 r
50899 5.053700144456604e-14 r
50980 5.048330970174944e-14 r
51050 5.047605421488485e-14 r
51121 5.046951909409039e-14 r
51212 5.045105061927176e-14 r
51292 5.041582836227136e-14 r
51393 5.0381957463768054e-14 r
51464 5.0374272218705115e-14 r
51545 5.035545988585041e-14 r
51625 5.0337749176421716e-14 r
51696 5.0285085236100706e-14 r
51777 5.025874380430483e-14 r
51857 5.0257547164980683e-14 r
51928 5.0214539061309555e-14 r
51999 5.019656281875716e-14 r
52079 5.017238095531816e-14 r
52150 5.015029055453692e-14 r
52221 5.01501131490554e-14 r
52332 5.0110706427937004e-14 r
52412 5.009007553537726e-14 r
52493 5.005033668412338e-14 r
52564 5.002493646504254e-14 r
52634 4.9996185301903904e-14 r
52725 4.998181786001535e-14 r
52796 4.9968957301821526e-14 r
52867 4.9915504494111e-14 r
52937 4.9911621032265443e-14 r
53018 4.987372333408157e-14 r
53089 4.985164728745194e-14 r
53179 4.985060579899068e-14 r
53260 4.9843974910179076e-14 r
53331 4.9832100311272555e-14 r
53442 4.979019406400185e-14 r
53512 4.976269031676149e-14 r
53583 4.9741715799015853e-14 r
53684 4.972727578575377e-14 r
53775 4.9715604113104716e-14 r
53845 4.9697134100602766e-14 r
53936 4.968300205731051e-14 r
54017 4.9681022945123315e-14 r
54138 4.9676359932444144e-14 r
54209 4.965339782656586e-14 r
54340 4.9650690216787614e-14 r
54451 4.963846618686976e-14 r
54521 4.962171168290841e-14 r
54612 4.9591768279277634e-14 r
54693 4.958057527487955e-14 r
54764 4.9569710504820485e-14 r
54844 4.951932942486959e-14 r
54915 4.948334952014161e-14 r
54996 4.94694383848923e-14 r
55066 4.945655321514703e-14 r
55147 4.943473610212843e-14 r
55218 4.942393764025954e-14 r
55298 4.939819754814239e-14 r
55369 4.939696861442842e-14 r
55450 4.9387744849929797e-14 r
55520 4.9380844881407895e-14 r
55591 4.9360950252309307e-14 r
55662 4.934754816088039e-14 r
55753 4.9338110367697263e-14 r
55833 4.933452964120117e-14 r
55914 4.930587231233464e-14 r
55985 4.925108667410378e-14 r
56065 4.922195134408087e-14 r
56136 4.920814821704077e-14 r
56207 4.916686654883632e-14 r
56287 4.913589532291114e-14 r
56358 4.9103767125324013e-14 r
56439 4.9085079261327105e-14 r
56530 4.908178394715169e-14 r
56600 4.90635205956163e-14 r
56671 4.904795405732228e-14 r
56752 4.9031875722327825e-14 r
56822 4.8994766994197065e-14 r
56893 4.8970434402707954e-14 r
57004 4.8963194168039104e-14 r
57074 4.892843620340766e-14 r
57145 4.888758353393684e-14 r
57216 4.884513701049792e-14 r
57286 4.88273527905363e-14 r
57387 4.88189887599811e-14 r
57488 4.87827638465454e-14 r
57569 4.874375208353184e-14 r
57640 4.8726678460903e-14 r
57720 4.870906404997596e-14 r
57801 4.867525269961212e-14 r
57872 4.863975043366064e-14 r
57942 4.8632342292073117e-14 r
58023 4.8594107711753245e-14 r
58144 4.857206313177767e-14 r
58225 4.85461912236901e-14 r
58316 4.8513646873936385e-14 r
58386 4.850449145693817e-14 r
58457 4.84971085319828e-14 r
58548 4.849369912244907e-14 r
58659 4.846343191018721e-14 r
58729 4.846341525795651e-14 r
58800 4.845677698268367e-14 r
58881 4.844435914006712e-14 r
58951 4.8410769272926145e-14 r
59042 4.838287615084229e-14 r
59113 4.837932568621307e-14 r
59183 4.832834011328784e-14 r
59284 4.8286794755559286e-14 r
59365 4.828629332521325e-14 r
59446 4.8255297551592247e-14 r
59516 4.8252010427520164e-14 r
59587 4.824554644821079e-14 r
59668 4.8228718085904e-14 r
59819 4.822387468474644e-14 r
59890 4.821255027797869e-14 r
59971 4.8177024528832814e-14 r
60041 4.8176631358217064e-14 r
60112 4.816752250955438e-14 r
60233 4.816286116822356e-14 r
60314 4.812799028368706e-14 r
60384 4.811878728020727e-14 r
60465 4.8092448269291233e-14 r
60556 4.8056407410504266e-14 r
60626 4.8047918863022164e-14 r
60707 4.8042329978988065e-14 r
60798 4.8010693878911647e-14 r
60899 4.798345615605784e-14 r
60980 4.796565684221531e-14 r
61081 4.7935098727125504e-14 r
61161 4.789643727693647e-14 r
61232 4.785914336919632e-14 r
61333 4.78284001240582e-14 r
61403 4.7807285850263146e-14 r
61474 4.776519637653113e-14 r
61545 4.7761527598820924e-14 r
61615 4.773609798879813e-14 r
61686 4.772554010040385e-14 r
61757 4.7713052657217324e-14 r
61847 4.771073721852282e-14 r
61918 4.7671786525424e-14 r
61989 4.7659149318918185e-14 r
62090 4.764905786776843e-14 r
62180 4.763036093829556e-14 r
62261 4.7598011815042226e-14 r
62342 4.759656346281822e-14 r
62423 4.755453409574474e-14 r
62513 4.7529197651718327e-14 r
62604 4.7519025159610146e-14 r
62685 4.747870537101792e-14 r
62756 4.746857970089497e-14 r
62826 4.744960116867492e-14 r
62927 4.7447652449614904e-14 r
62998 4.741094169391248e-14 r
63068 4.7377606714567864e-14 r
63139 4.7356783169433285e-14 r
63210 4.7337097749246736e-14 r
63280 4.732432446294738e-14 r
63391 4.7273073906473035e-14 r
63462 4.724291465418055e-14 r
63543 4.7204544536863056e-14 r
63634 4.719148101549523e-14 r
63785 4.718771655564224e-14 r
63856 4.713370690673328e-14 r
63977 4.70877827103976e-14 r
64098 4.706763653812824e-14 r
64189 4.7037966183495604e-14 r
64259 4.7004273132315074e-14 r
64350 4.699255624787479e-14 r
64421 4.69521736741113e-14 r
64491 4.689732683471798e-14 r
64592 4.687471083980687e-14 r
64683 4.687112735412342e-14 r
64824 4.6849806775092254e-14 r
64915 4.6826783377064626e-14 r
64986 4.680506996039135e-14 r
65056 4.6775111746160136e-14 r
65147 4.673954513346099e-14 r
65238 4.6718509489133784e-14 r
65349 4.670042741515384e-14 r
65430 4.667502586443377e-14 r
65510 4.665031507198955e-14 r
65591 4.66274315331629e-14 r
65682 4.6608928195558126e-14 r
65763 4.658727160317063e-14 r
65833 4.656148663276355e-14 r
65904 4.654988684023012e-14 r
66005 4.652343277658861e-14 r
66086 4.649333080200209e-14 r
66156 4.6473525386161505e-14 r
66227 4.6457843962492234e-14 r
66298 4.6420498568824985e-14 r
66368 4.640240000154882e-14 r
66449 4.639454256509701e-14 r
66530 4.636035215240784e-14 r
66610 4.63265687266198e-14 r
66681 4.629961667861134e-14 r
66752 4.628650262288832e-14 r
